Fecha,Longitud,Latitud,Temperatura,Humedad,eCo2,Aforo,Redes,Señal Detectada
2026-03-25 16:04:36,40.420723,-3.718304,24.65,30.8,621,AFORO BAJO,3,-26
2026-03-25 16:04:44,40.420723,-3.718304,24.56,30.72,634,AFORO BAJO,5,-33
2026-03-25 16:04:52,40.420723,-3.718304,24.42,30.62,532,AFORO BAJO,3,-42
2026-03-25 16:05:00,40.420723,-3.718304,25.01,37.61,567,AFORO BAJO,2,-33
2026-03-25 16:05:08,40.420723,-3.718304,25.25,45.33,743,AFORO BAJO,3,-23
2026-03-25 1446:05:16,40.420723,-3.718304,24.95,45.18,654,AFORO BAJO,3,-25
2026-03-25 16:05:24,40.420723,-3.718304,24.77,41.87,654,AFORO BAJO,4,-32
2026-03-25 16:05:32,40.420723,-3.718304,24.79,46.33,678,AFORO BAJO,3,-47
2026-03-25 16:05:40,40.420723,-3.718304,24.65,45.51,422,AFORO BAJO,4,-35
2026-03-25 16:05:48,40.420723,-3.718304,24.51,42.19,487,AFORO BAJO,6,-35
2026-03-25 16:05:56,40.420723,-3.718304,24.38,39.62,478,AFORO BAJO,3,-46
2026-03-25 16:06:04,40.420723,-3.718304,24.31,37.8,467,AFORO BAJO,2,-30
2026-03-25 16:06:12,40.420723,-3.718304,24.25,37.42,498,AFORO BAJO,4,-32
2026-03-25 16:06:20,40.420723,-3.718304,24.18,36.61,467,AFORO BAJO,2,-50
2026-03-25 16:06:28,40.420723,-3.718304,24.16,36.0,456,AFORO BAJO,3,-40
2026-03-25 16:06:36,40.420723,-3.718304,24.15,35.66,423,AFORO BAJO,2,-34
2026-03-25 16:06:44,40.420723,-3.718304,24.46,36.3,487,AFORO BAJO,3,-24
2026-03-25 16:06:52,40.420723,-3.718304,24.38,37.3,465,AFORO BAJO,3,-26
2026-03-25 16:07:00,40.420723,-3.718304,24.44,38.1,567,AFORO BAJO,4,-31
2026-03-25 16:07:08,40.420723,-3.718304,24.94,40.96,567,AFORO BAJO,4,-37
2026-03-25 16:07:16,40.420723,-3.718304,24.71,41.41,532,AFORO BAJO,4,-40
2026-03-25 16:07:24,40.420723,-3.718304,25.19,45.02,576,AFORO BAJO,4,-44
2026-03-25 16:07:33,40.422848,-3.711837,25.49,50.9,567,AFORO BAJO,6,-36
2026-03-25 16:07:41,40.422848,-3.711837,25.61,54.15,589,AFORO BAJO,3,-33
2026-03-25 16:07:49,40.422848,-3.711837,25.59,52.7,523,AFORO BAJO,2,-33
2026-03-25 16:07:57,40.422848,-3.711837,26.52,54.16,589,AFORO BAJO,2,-24
2026-03-25 16:08:05,40.422848,-3.711837,26.7,57.63,643,AFORO BAJO,3,-23
2026-03-25 16:08:13,40.422848,-3.711837,27.42,61.37,471,AFORO BAJO,2,-21
2026-03-25 16:08:21,40.422848,-3.711837,27.53,61.94,467,AFORO BAJO,3,-22
2026-03-25 16:08:29,40.422848,-3.711837,27.97,64.89,406,AFORO BAJO,3,-27
2026-03-25 16:08:37,40.422848,-3.711837,27.53,64.12,789,AFORO MEDIO,2,-24
2026-03-25 16:08:45,40.422848,-3.711837,27.14,58.3,753,AFORO MEDIO,2,-41
2026-03-25 16:08:54,40.422848,-3.711837,26.84,50.3,853,AFORO MEDIO,2,-36
2026-03-25 16:09:03,40.422848,-3.711837,26.53,44.27,852,AFORO MEDIO,2,-21
2026-03-25 16:09:10,40.422848,-3.711837,26.32,40.96,952,AFORO MEDIO,3,-17
2026-03-25 16:09:18,40.422848,-3.711837,26.43,40.89,876,AFORO MEDIO,2,-17
2026-03-25 16:09:26,40.422848,-3.711837,26.53,45.17,876,AFORO MEDIO,3,-20
2026-03-25 16:09:34,40.422848,-3.711837,26.57,46.62,987,AFORO MEDIO,3,-25
2026-03-25 16:09:44,40.422848,-3.711837,26.46,49.72,876,AFORO MEDIO,4,-23
2026-03-25 16:09:44,40.422848,-3.711837,26.46,49.72,789,AFORO MEDIO,4,-23
2026-03-25 16:09:50,40.422848,-3.711837,26.55,49.28,914,AFORO MEDIO,3,-27
2026-03-25 16:09:59,40.422848,-3.711837,26.95,53.58,945,AFORO MEDIO,4,-35
2026-03-25 16:10:06,40.422848,-3.711837,27.31,56.59,998,AFORO MEDIO,5,-22
2026-03-25 16:10:14,40.422848,-3.711837,27.11,55.9,934,AFORO MEDIO,8,-30
2026-03-25 16:10:22,40.422848,-3.711837,27.14,52.98,912,AFORO MEDIO,5,-36
2026-03-25 16:10:30,40.427715,-3.714003,26.91,50.29,897,AFORO MEDIO,8,-36
2026-03-25 16:10:38,40.427715,-3.714003,26.9,47.09,826,AFORO MEDIO,5,-39
2026-03-25 16:10:46,40.427715,-3.714003,26.98,47.57,963,AFORO MEDIO,6,-38
2026-03-25 16:10:54,40.427715,-3.714003,27.14,49.77,889,AFORO MEDIO,4,-43
2026-03-25 16:11:02,40.427715,-3.714003,27.34,52.36,934,AFORO MEDIO,3,-54
2026-03-25 16:11:10,40.427715,-3.714003,27.41,56.91,912,AFORO MEDIO,4,-51
2026-03-25 16:11:18,40.427715,-3.714003,27.41,56.11,967,AFORO MEDIO,3,-45
2026-03-25 16:11:26,40.427715,-3.714003,27.05,50.22,717,AFORO MEDIO,4,-41
2026-03-25 16:11:34,40.427715,-3.714003,26.83,45.58,723,AFORO MEDIO,4,-26
2026-03-25 16:11:42,40.427715,-3.714003,26.66,43.04,792,AFORO MEDIO,3,-33
2026-03-25 16:11:50,40.427715,-3.714003,26.64,42.29,876,AFORO MEDIO,4,-38
2026-03-25 16:11:58,40.427715,-3.714003,26.69,43.38,876,AFORO MEDIO,4,-45
2026-03-25 16:12:06,40.427715,-3.714003,26.67,44.85,735,AFORO MEDIO,4,-52
2026-03-25 16:12:14,40.427715,-3.714003,26.68,44.83,876,AFORO MEDIO,4,-44
2026-03-25 16:12:22,40.427715,-3.714003,26.67,43.89,872,AFORO MEDIO,6,-40
2026-03-25 16:12:30,40.427715,-3.714003,26.66,42.66,987,AFORO MEDIO,2,-38
2026-03-25 16:12:38,40.427715,-3.714003,26.57,40.9,789,AFORO MEDIO,2,-29
2026-03-25 16:12:46,40.427715,-3.714003,26.46,38.08,873,AFORO MEDIO,2,-37
2026-03-25 16:12:54,40.427715,-3.714003,26.57,39.0,782,AFORO MEDIO,2,-37
2026-03-25 16:13:02,40.427715,-3.714003,26.38,37.51,873,AFORO MEDIO,2,-37
2026-03-25 16:13:10,40.427715,-3.714003,26.62,39.98,744,AFORO MEDIO,3,-37
2026-03-25 16:13:18,40.427715,-3.714003,26.62,41.18,835,AFORO MEDIO,2,-34
2026-03-25 16:13:26,40.427715,-3.714003,26.73,42.27,783,AFORO MEDIO,4,-43
2026-03-25 16:13:34,40.427715,-3.714003,26.65,42.96,812,AFORO MEDIO,5,-39
2026-03-25 16:13:43,40.427715,-3.714003,26.63,42.04,729,AFORO MEDIO,2,-36
2026-03-25 16:13:50,40.427715,-3.714003,26.53,41.63,764,AFORO MEDIO,4,-36
2026-03-25 16:13:58,40.427715,-3.714003,26.41,40.68,817,AFORO MEDIO,2,-49
2026-03-25 16:14:06,40.427715,-3.714003,26.54,42.12,903,AFORO MEDIO,2,-39
2026-03-25 16:14:14,40.427715,-3.714003,26.64,43.93,742,AFORO MEDIO,3,-43
2026-03-25 16:14:22,40.427715,-3.714003,26.76,43.5,889,AFORO MEDIO,3,-18
2026-03-25 16:14:31,40.427715,-3.714003,26.83,42.97,934,AFORO MEDIO,3,-16
2026-03-25 16:14:38,40.433914,-3.718408,26.94,42.21,701,AFORO MEDIO,3,-19
2026-03-25 16:14:46,40.433914,-3.718408,26.82,40.07,743,AFORO MEDIO,2,-21
2026-03-25 16:14:55,40.433914,-3.718408,26.62,38.44,889,AFORO MEDIO,3,-36
2026-03-25 16:15:02,40.433914,-3.718408,26.82,36.34,711,AFORO MEDIO,3,-27
2026-03-25 16:15:10,40.433914,-3.718408,27.31,34.39,958,AFORO MEDIO,3,-32
2026-03-25 16:15:18,40.433914,-3.718408,27.69,32.71,864,AFORO MEDIO,3,-31
2026-03-25 16:15:26,40.433914,-3.718408,27.5,31.31,799,AFORO MEDIO,1,-42
2026-03-25 16:15:34,40.433914,-3.718408,27.31,30.36,934,AFORO MEDIO,4,-43
2026-03-25 16:15:42,40.433914,-3.718408,27.2,29.69,763,AFORO MEDIO,8,-35
2026-03-25 16:15:51,40.433914,-3.718408,26.9,29.19,812,AFORO MEDIO,2,-36
2026-03-25 16:15:58,40.433914,-3.718408,26.62,28.92,889,AFORO MEDIO,3,-34
2026-03-25 16:16:06,40.433914,-3.718408,26.34,28.76,711,AFORO MEDIO,4,-35
2026-03-25 16:16:14,40.433914,-3.718408,26.18,28.76,764,AFORO MEDIO,4,-33
2026-03-25 16:16:22,40.433914,-3.718408,25.97,28.82,958,AFORO MEDIO,6,-34
2026-03-25 16:16:30,40.433914,-3.718408,25.8,28.91,743,AFORO MEDIO,3,-33
2026-03-25 16:16:38,40.433914,-3.718408,25.82,29.01,889,AFORO MEDIO,2,-37
2026-03-25 16:16:46,40.433914,-3.718408,25.78,29.04,711,AFORO MEDIO,3,-30
2026-03-25 16:16:54,40.433914,-3.718408,25.53,29.02,764,AFORO MEDIO,2,-36
2026-03-25 16:17:02,40.433914,-3.718408,25.4,29.16,889,AFORO MEDIO,6,-35
2026-03-25 16:17:10,40.433914,-3.718408,25.27,29.33,734,AFORO MEDIO,2,-38
2026-03-25 16:17:18,40.433914,-3.718408,25.39,29.6,927,AFORO MEDIO,2,-35
2026-03-25 16:17:26,40.433914,-3.718408,25.33,29.79,743,AFORO MEDIO,2,-45
2026-03-25 16:17:34,40.433914,-3.718408,25.3,30.01,889,AFORO MEDIO,2,-45
2026-03-25 16:17:42,40.433914,-3.718408,25.36,30.26,711,AFORO MEDIO,5,-45
2026-03-25 16:17:50,40.433914,-3.718408,25.37,30.52,764,AFORO MEDIO,2,-44
2026-03-25 16:18:00,40.433914,-3.718408,25.34,30.59,889,AFORO MEDIO,2,-36
2026-03-25 16:18:00,40.433914,-3.718408,25.34,30.59,889,AFORO MEDIO,2,-36
2026-03-25 16:18:06,40.433914,-3.718408,25.42,30.46,734,AFORO MEDIO,2,-37
2026-03-25 16:18:14,40.433914,-3.718408,25.49,30.37,927,AFORO MEDIO,2,-45
2026-03-25 16:18:23,40.433914,-3.718408,25.4,30.25,743,AFORO MEDIO,5,-39
2026-06-08 17:57:02,40.448727,-3.716342,23.67,39.47,482,AFORO BAJO,1,-61
2026-06-08 17:57:10,40.448727,-3.716342,23.67,39.53,409,AFORO BAJO,2,-56
2026-06-08 17:57:18,40.448727,-3.716342,23.62,39.42,537,AFORO BAJO,2,-52
2026-06-08 17:57:26,40.448727,-3.716342,23.61,39.51,412,AFORO BAJO,2,-50
2026-06-08 17:57:34,40.448727,-3.716342,23.57,39.76,515,AFORO BAJO,2,-49
2026-06-08 17:57:42,40.448727,-3.716342,23.56,39.9,603,AFORO BAJO,1,-50
2026-06-08 17:57:50,40.448727,-3.716342,23.57,39.96,405,AFORO BAJO,2,-42
2026-06-08 17:57:58,40.448727,-3.716342,23.59,39.97,589,AFORO BAJO,2,-40
2026-06-08 17:57:59,40.448727,-3.716342,23.59,39.97,612,AFORO BAJO,2,-40
2026-06-08 17:58:06,40.448727,-3.716342,23.57,39.84,574,AFORO BAJO,2,-34
2026-06-08 17:58:14,40.448727,-3.716342,23.56,40.09,697,AFORO BAJO,2,-43
2026-06-08 17:58:22,40.448727,-3.716342,23.57,40.31,421,AFORO BAJO,2,-34
2026-06-08 17:58:30,40.443073,-3.719087,23.54,40.17,618,AFORO BAJO,1,-42
2026-06-08 17:58:38,40.443073,-3.719087,23.52,39.84,557,AFORO BAJO,1,-44
2026-06-08 17:58:46,40.443073,-3.719087,23.51,39.52,693,AFORO BAJO,2,-48
2026-06-08 17:58:54,40.443073,-3.719087,23.47,39.31,512,AFORO BAJO,1,-50
2026-06-08 17:59:02,40.443073,-3.719087,23.49,39.3,607,AFORO BAJO,1,-41
2026-06-08 17:59:10,40.443073,-3.719087,23.45,39.53,688,AFORO BAJO,2,-42
2026-06-08 17:59:18,40.443073,-3.719087,23.43,39.7,516,AFORO BAJO,2,-35
2026-06-08 17:59:26,40.443073,-3.719087,23.4,39.73,671,AFORO BAJO,1,-40
2026-06-08 17:59:34,40.443073,-3.719087,23.4,39.76,411,AFORO BAJO,1,-26
2026-06-08 17:59:42,40.443073,-3.719087,23.39,39.89,598,AFORO BAJO,1,-51
2026-06-08 17:59:50,40.443073,-3.719087,23.41,40.02,407,AFORO BAJO,1,-53
2026-06-08 17:59:58,40.443073,-3.719087,23.41,40.18,411,AFORO BAJO,1,-57
2026-06-08 18:00:06,40.443073,-3.719087,23.42,40.41,428,AFORO BAJO,1,-51
2026-06-08 18:00:14,40.443073,-3.719087,23.39,40.44,692,AFORO BAJO,1,-56
2026-06-08 18:00:22,40.443073,-3.719087,23.32,40.4,583,AFORO BAJO,2,-52
2026-06-08 18:00:30,40.443073,-3.719087,23.3,40.38,402,AFORO BAJO,3,-51
2026-06-08 18:00:38,40.443073,-3.719087,23.28,40.57,405,AFORO BAJO,2,-57
2026-06-08 18:00:46,40.443073,-3.719087,23.29,40.7,404,AFORO BAJO,6,-55
2026-06-08 18:00:54,40.443073,-3.719087,23.27,40.79,697,AFORO BAJO,5,-53
2026-06-08 18:01:02,40.443073,-3.719087,23.26,40.84,622,AFORO BAJO,7,-52
2026-06-08 18:01:10,40.443073,-3.719087,23.23,40.9,693,AFORO BAJO,2,-53
2026-06-08 18:01:18,40.443073,-3.719087,23.17,41.07,402,AFORO BAJO,1,-48
2026-06-08 18:01:26,40.443073,-3.719087,23.21,41.16,414,AFORO BAJO,2,-53
2026-06-08 18:01:34,40.437019,-3.718167,23.22,41.22,424,AFORO BAJO,1,-50
2026-06-08 18:01:42,40.437019,-3.718167,23.2,41.18,689,AFORO BAJO,1,-51
2026-06-08 18:01:50,40.437019,-3.718167,23.15,41.08,612,AFORO BAJO,1,-50
2026-06-08 18:01:58,40.437019,-3.718167,23.16,40.98,697,AFORO BAJO,2,-53
2026-06-08 18:02:06,40.437019,-3.718167,23.17,41.05,583,AFORO BAJO,1,-54
2026-06-08 18:02:14,40.437019,-3.718167,23.17,41.47,692,AFORO BAJO,1,-53
2026-06-08 18:02:22,40.437019,-3.718167,23.14,41.41,516,AFORO BAJO,1,-58
2026-06-08 18:02:30,40.437019,-3.718167,23.13,41.28,671,AFORO BAJO,1,-60
2026-06-08 18:02:38,40.437019,-3.718167,23.13,41.26,589,AFORO BAJO,3,-57
2026-06-08 18:02:46,40.437019,-3.718167,23.14,41.3,557,AFORO BAJO,3,-49
2026-06-08 18:02:54,40.437019,-3.718167,23.1,41.37,693,AFORO BAJO,1,-60
2026-06-08 18:03:02,40.437019,-3.718167,23.12,41.54,622,AFORO BAJO,1,-54
2026-06-08 18:03:10,40.437019,-3.718167,23.09,41.71,516,AFORO BAJO,3,-52
2026-06-08 18:03:18,40.437019,-3.718167,23.11,41.79,583,AFORO BAJO,2,-55
2026-06-08 18:03:26,40.437019,-3.718167,23.13,41.8,671,AFORO BAJO,2,-58
2026-06-08 18:03:34,40.437019,-3.718167,23.16,41.83,589,AFORO BAJO,2,-54
2026-06-08 18:03:42,40.437019,-3.718167,23.16,41.89,693,AFORO BAJO,2,-53
2026-06-08 18:03:50,40.437019,-3.718167,23.21,41.97,612,AFORO BAJO,3,-52
2026-06-08 18:03:58,40.437019,-3.718167,23.2,41.99,697,AFORO BAJO,1,-66
2026-06-08 18:04:06,40.437019,-3.718167,23.2,41.99,583,AFORO BAJO,2,-55
2026-06-08 18:04:14,40.437019,-3.718167,23.23,42.04,692,AFORO BAJO,3,-57
2026-06-08 18:04:22,40.437019,-3.718167,23.18,42.03,516,AFORO BAJO,3,-53
2026-06-08 18:04:30,40.437019,-3.718167,23.15,42.0,671,AFORO BAJO,2,-52
2026-06-08 18:04:38,40.437019,-3.718167,23.14,42.05,589,AFORO BAJO,1,-54
2026-06-08 18:04:46,40.437019,-3.718167,23.1,42.02,693,AFORO BAJO,1,-62
2026-06-08 18:04:54,40.437019,-3.718167,23.13,41.85,612,AFORO BAJO,2,-59
2026-06-08 18:05:02,40.437019,-3.718167,23.09,41.71,697,AFORO BAJO,3,-51
2026-06-08 18:05:10,40.437019,-3.718167,23.09,41.57,583,AFORO BAJO,2,-53
2026-06-08 18:05:18,40.437019,-3.718167,23.09,41.42,692,AFORO BAJO,1,-50
2026-06-08 18:05:26,40.437019,-3.718167,23.11,41.48,516,AFORO BAJO,1,-49
2026-06-08 18:05:34,40.437019,-3.718167,23.2,41.74,671,AFORO BAJO,1,-61
2026-06-08 18:05:42,40.432343,-3.718102,23.22,41.99,589,AFORO BAJO,4,-53
2026-06-08 18:05:50,40.432343,-3.718102,23.26,42.02,697,AFORO BAJO,4,-72
2026-06-08 18:05:58,40.432343,-3.718102,23.34,42.02,612,AFORO BAJO,3,-56
2026-06-08 18:06:07,40.432343,-3.718102,23.34,41.86,693,AFORO BAJO,3,-58
2026-06-08 18:06:14,40.432343,-3.718102,23.24,41.57,516,AFORO BAJO,4,-59
2026-06-08 18:06:22,40.432343,-3.718102,23.18,41.33,671,AFORO BAJO,4,-58
2026-06-08 18:06:30,40.432343,-3.718102,23.1,41.13,589,AFORO BAJO,3,-56
2026-06-08 18:06:38,40.432343,-3.718102,23.05,40.99,693,AFORO BAJO,1,-60
2026-06-08 18:06:46,40.432343,-3.718102,23.09,40.99,612,AFORO BAJO,1,-58
2026-06-08 18:06:54,40.432343,-3.718102,23.08,41.12,697,AFORO BAJO,2,-52
2026-06-08 18:07:05,40.432343,-3.718102,23.09,41.18,583,AFORO BAJO,2,-54
2026-06-08 18:07:10,40.432343,-3.718102,23.07,41.32,692,AFORO BAJO,2,-52
2026-06-08 18:07:18,40.431755,-3.716685,23.11,41.58,516,AFORO BAJO,2,-51
2026-06-08 18:07:26,40.431755,-3.716685,23.13,41.76,671,AFORO BAJO,6,-56
2026-06-08 18:07:34,40.431755,-3.716685,23.13,41.77,589,AFORO BAJO,3,-60
2026-06-08 18:07:42,40.430653,-3.71656,23.17,41.79,693,AFORO BAJO,4,-52
2026-06-08 18:07:50,40.430653,-3.71656,23.21,41.74,516,AFORO BAJO,9,-55
2026-06-08 18:07:58,40.430653,-3.71656,23.22,41.63,671,AFORO BAJO,3,-55
2026-06-08 18:08:06,40.430653,-3.71656,23.21,41.54,589,AFORO BAJO,2,-56
2026-06-08 18:08:14,40.430653,-3.71656,23.22,41.47,693,AFORO BAJO,2,-52
2026-06-08 18:08:22,40.430653,-3.71656,23.26,41.34,612,AFORO BAJO,2,-53
2026-06-08 18:08:30,40.430653,-3.71656,23.23,41.17,697,AFORO BAJO,2,-49
2026-06-08 18:08:38,40.430653,-3.71656,23.2,41.05,583,AFORO BAJO,1,-52
2026-06-08 18:08:46,40.430653,-3.71656,23.25,41.0,692,AFORO BAJO,1,-49
2026-06-08 18:08:54,40.429218,-3.715547,23.31,41.02,516,AFORO BAJO,2,-52
2026-06-08 18:09:02,40.429218,-3.715547,23.34,41.12,671,AFORO BAJO,2,-56
2026-06-08 18:09:10,40.429218,-3.715547,23.29,41.04,587,AFORO BAJO,2,-51
2026-06-08 18:09:18,40.429218,-3.715547,23.25,40.86,612,AFORO BAJO,3,-51
2026-06-08 18:09:26,40.429218,-3.715547,23.22,40.71,533,AFORO BAJO,2,-56
2026-06-08 18:09:34,40.429218,-3.715547,23.18,40.6,674,AFORO BAJO,1,-57
2026-06-08 18:09:42,40.429218,-3.715547,23.16,40.63,529,AFORO BAJO,2,-57
2026-06-08 18:09:50,40.429218,-3.715547,23.12,40.67,482,AFORO BAJO,1,-54
2026-06-08 18:09:58,40.429218,-3.715547,23.07,40.73,661,AFORO BAJO,2,-52
2026-06-08 18:10:06,40.429218,-3.715547,23.0,40.78,497,AFORO BAJO,2,-52
2026-06-08 18:10:14,40.429218,-3.715547,23.0,41.03,688,AFORO BAJO,2,-48
2026-06-08 18:10:22,40.429218,-3.715547,22.97,41.25,573,AFORO BAJO,1,-55
2026-06-08 18:10:30,40.429218,-3.715547,22.98,41.25,642,AFORO BAJO,2,-55
2026-06-08 18:10:38,40.429218,-3.715547,22.99,41.22,514,AFORO BAJO,2,-54
2026-06-08 18:10:46,40.429218,-3.715547,22.95,41.28,623,AFORO BAJO,2,-54
2026-06-08 18:10:54,40.429218,-3.715547,22.97,41.2,557,AFORO BAJO,2,-53
2026-06-08 18:11:02,40.429218,-3.715547,22.97,41.14,697,AFORO BAJO,2,-52
2026-06-08 18:11:10,40.42617,-3.713222,22.96,41.13,583,AFORO BAJO,3,-53
2026-06-08 18:11:18,40.42617,-3.713222,22.98,41.12,612,AFORO BAJO,1,-59
2026-06-08 18:11:26,40.42617,-3.713222,22.96,41.11,478,AFORO BAJO,3,-51
2026-06-08 18:11:34,40.42617,-3.713222,22.94,41.13,689,AFORO BAJO,3,-52
2026-06-08 18:11:43,40.42617,-3.713222,22.94,41.14,571,AFORO BAJO,1,-67
2026-06-08 18:11:50,40.42617,-3.713222,22.98,41.12,744,AFORO MEDIO,3,-65
2026-06-08 18:11:58,40.42617,-3.713222,22.93,40.92,812,AFORO MEDIO,3,-56
2026-06-08 18:12:06,40.42617,-3.713222,22.93,40.77,783,AFORO MEDIO,2,-52
2026-06-08 18:12:14,40.42617,-3.713222,22.87,40.81,729,AFORO MEDIO,3,-52
2026-06-08 18:12:26,40.42617,-3.713222,22.85,41.06,764,AFORO MEDIO,1,-54
2026-06-08 18:12:30,40.42617,-3.713222,22.86,41.46,817,AFORO MEDIO,3,-55
2026-06-08 18:12:38,40.42617,-3.713222,22.87,41.9,903,AFORO MEDIO,3,-53
2026-06-08 18:12:46,40.42617,-3.713222,22.91,42.02,742,AFORO MEDIO,3,-56
2026-06-08 18:12:54,40.42617,-3.713222,22.94,41.95,889,AFORO MEDIO,3,-52
2026-06-08 18:13:02,40.42617,-3.713222,23.0,41.87,934,AFORO MEDIO,3,-54
2026-06-08 18:13:10,40.42617,-3.713222,23.0,41.69,711,AFORO MEDIO,2,-53
2026-06-08 18:13:18,40.42617,-3.713222,23.03,41.52,764,AFORO MEDIO,2,-52
2026-06-08 18:13:26,40.42617,-3.713222,23.1,41.36,889,AFORO MEDIO,2,-50
2026-06-08 18:13:34,40.42617,-3.713222,23.2,41.19,743,AFORO MEDIO,2,-48
2026-06-08 18:13:42,40.423283,-3.711567,23.23,41.15,927,AFORO MEDIO,2,-49
2026-06-08 18:13:50,40.423283,-3.711567,23.24,41.17,743,AFORO MEDIO,2,-54
2026-06-08 18:13:58,40.423283,-3.711567,23.2,41.17,889,AFORO MEDIO,1,-59
2026-06-08 18:14:06,40.423283,-3.711567,23.2,41.16,711,AFORO MEDIO,2,-56
2026-06-08 18:14:14,40.423283,-3.711567,23.24,41.3,934,AFORO MEDIO,1,-54
2026-06-08 18:14:22,40.423283,-3.711567,23.25,41.42,763,AFORO MEDIO,2,-49
2026-06-08 18:14:30,40.423283,-3.711567,23.29,41.41,812,AFORO MEDIO,1,-50
2026-06-08 18:14:38,40.423283,-3.711567,23.36,41.28,958,AFORO MEDIO,2,-48
2026-06-08 18:14:46,40.423283,-3.711567,23.42,41.15,734,AFORO MEDIO,1,-49
2026-06-08 18:14:55,40.423283,-3.711567,23.45,41.04,889,AFORO MEDIO,2,-47
2026-06-08 18:15:02,40.423283,-3.711567,23.46,40.96,743,AFORO MEDIO,1,-54
2026-06-08 18:15:10,40.423283,-3.711567,23.47,40.98,927,AFORO MEDIO,1,-56
2026-06-08 18:15:18,40.423256,-3.711922,23.52,41.11,764,AFORO MEDIO,2,-57
2026-06-08 18:15:26,40.423256,-3.711922,23.5,41.16,889,AFORO MEDIO,1,-52
2026-06-08 18:15:34,40.423256,-3.711922,23.5,41.18,711,AFORO MEDIO,2,-64
2026-06-08 18:15:42,40.423275,-3.711987,23.52,41.17,934,AFORO MEDIO,2,-58
2026-06-08 18:15:50,40.423275,-3.711987,23.55,41.15,743,AFORO MEDIO,2,-55
2026-06-08 18:15:58,40.423275,-3.711987,23.57,40.96,889,AFORO MEDIO,2,-53
2026-06-08 18:16:06,40.423275,-3.711987,23.62,40.85,764,AFORO MEDIO,2,-51
2026-06-08 18:16:14,40.423283,-3.712258,23.64,40.61,927,AFORO MEDIO,2,-53
2026-06-08 18:16:22,40.423283,-3.712258,23.69,40.41,743,AFORO MEDIO,2,-69
2026-06-08 18:16:30,40.423283,-3.712258,23.69,40.28,889,AFORO MEDIO,2,-56
2026-06-08 18:16:38,40.423283,-3.712258,23.68,40.25,711,AFORO MEDIO,2,-72
2026-06-08 18:16:46,40.423283,-3.712258,23.71,40.41,958,AFORO MEDIO,2,-53
2026-06-08 18:16:54,40.423283,-3.712258,23.76,40.61,734,AFORO MEDIO,1,-54
2026-06-08 18:17:02,40.423283,-3.712258,23.82,40.77,889,AFORO MEDIO,2,-54
2026-06-08 18:17:10,40.423283,-3.712258,24.03,42.13,927,AFORO MEDIO,2,-49
2026-06-08 18:17:18,40.423241,-3.712346,24.0,42.69,743,AFORO MEDIO,2,-50
2026-06-08 18:17:26,40.423241,-3.712346,24.01,42.08,889,AFORO MEDIO,2,-50
2026-06-08 18:17:35,40.423241,-3.712346,23.96,41.5,711,AFORO MEDIO,4,-52
2026-06-08 18:17:43,40.423241,-3.712346,23.97,41.03,764,AFORO MEDIO,3,-52
2026-06-08 18:17:50,40.423241,-3.712346,23.9,40.56,889,AFORO MEDIO,4,-52
2026-06-08 18:17:58,40.423241,-3.712346,23.91,40.25,743,AFORO MEDIO,1,-50
2026-06-08 18:18:06,40.423241,-3.712346,23.9,39.98,927,AFORO MEDIO,3,-53
2026-06-08 18:18:14,40.420406,-3.716234,23.88,39.68,889,AFORO MEDIO,1,-47
2026-06-08 18:18:22,40.420406,-3.716234,23.85,39.33,1187,AFORO ALTO,5,-49
2026-06-08 18:18:30,40.420406,-3.716234,23.83,39.03,1324,AFORO ALTO,5,-48
2026-06-08 18:18:38,40.420406,-3.716234,23.81,38.7,1456,AFORO ALTO,5,-47
2026-06-08 18:18:46,40.420406,-3.716234,23.82,38.45,1109,AFORO ALTO,2,-46
2026-06-08 18:18:54,40.421028,-3.718907,23.79,38.39,1542,AFORO ALTO,1,-46
2026-06-08 18:19:02,40.421028,-3.718907,23.77,38.4,1214,AFORO ALTO,1,-46
2026-06-08 18:19:10,40.420731,-3.71916,23.75,38.56,1389,AFORO ALTO,1,-48
2026-06-08 18:19:18,40.420731,-3.71916,23.77,38.83,1578,AFORO ALTO,1,-52
2026-06-08 18:19:26,40.420731,-3.71916,23.75,39.12,1134,AFORO ALTO,1,-48
2026-06-08 18:19:34,40.420872,-3.717855,23.77,39.32,1498,AFORO ALTO,1,-50
2026-06-08 18:19:42,40.420872,-3.717855,23.8,39.32,1329,AFORO ALTO,2,-46
2026-06-08 18:19:51,40.420872,-3.717855,23.79,39.22,1763,AFORO ALTO,2,-48
2026-06-08 18:19:58,40.420872,-3.717855,23.74,39.12,1522,AFORO ALTO,1,-46
2026-06-08 18:20:06,40.420872,-3.717855,23.74,39.09,1678,AFORO ALTO,1,-47
2026-06-08 18:20:14,40.420872,-3.717855,23.7,39.02,1354,AFORO ALTO,1,-43
2026-06-08 18:20:22,40.420872,-3.717855,23.73,38.99,1487,AFORO ALTO,1,-47
2026-06-08 18:20:30,40.420872,-3.717855,23.79,38.81,1623,AFORO ALTO,1,-44
2026-06-08 18:20:38,40.420872,-3.717855,23.82,38.63,1714,AFORO ALTO,1,-44
2026-06-08 18:20:46,40.420872,-3.717855,23.82,38.43,1198,AFORO ALTO,1,-46
2026-06-08 18:20:54,40.420872,-3.717855,23.82,38.28,1432,AFORO ALTO,2,-55
